yearid,replevel,subject,DenominatorType,disname,discode,schname,schcode,grade,NumberStudents,plevel1,plevel2,plevel3,plevel4,pAboveprof,pBelowProf,AvgScore
2018,sch,mat,95Percent,Barnstead,31,Barnstead Elementary School,22485,8,50 - 55,43,21,11,25,36,64,556
2018,sch,rea,95Percent,Barnstead,31,Barnstead Elementary School,22485,0,295 - 300,27,23,38,13,51,49,NULL
2018,sch,rea,95Percent,Barnstead,31,Barnstead Elementary School,22485,3,50 - 55,28,36,28,<10,36,64,574
2018,sch,rea,95Percent,Barnstead,31,Barnstead Elementary School,22485,4,55 - 60,30,16,35,19,54,46,599
2018,sch,rea,95Percent,Barnstead,31,Barnstead Elementary School,22485,5,30 - 35,29,15,41,15,56,44,618
2018,sch,rea,95Percent,Barnstead,31,Barnstead Elementary School,22485,6,45 - 50,15,19,45,21,66,34,654
2018,sch,rea,95Percent,Barnstead,31,Barnstead Elementary School,22485,7,50 - 55,35,22,35,<10,43,57,632
2018,sch,rea,95Percent,Barnstead,31,Barnstead Elementary School,22485,8,50 - 55,23,26,43,<10,51,49,655
2018,sch,sci,95Percent,Barnstead,31,Barnstead Elementary School,22485,0,85 - 90,38,31,25,<10,31,69,NULL
2018,sch,sci,95Percent,Barnstead,31,Barnstead Elementary School,22485,5,30 - 35,32,32,24,12,35,65,548
2018,sch,sci,95Percent,Barnstead,31,Barnstead Elementary School,22485,8,50 - 55,42,30,26,<10,28,72,847
2018,sch,mat,95Percent,Barrington,33,Barrington Elementary School,22045,0,195 - 200,18,24,37,20,58,42,NULL
2018,sch,mat,95Percent,Barrington,33,Barrington Elementary School,22045,3,95 - 100,17,20,39,25,64,36,439
2018,sch,mat,95Percent,Barrington,33,Barrington Elementary School,22045,4,100 - 105,19,29,36,16,52,48,455
2018,sch,rea,95Percent,Barrington,33,Barrington Elementary School,22045,0,195 - 200,21,23,26,30,56,44,NULL
2018,sch,rea,95Percent,Barrington,33,Barrington Elementary School,22045,3,95 - 100,10,27,28,34,63,38,597
2018,sch,rea,95Percent,Barrington,33,Barrington Elementary School,22045,4,100 - 105,32,19,23,26,49,51,597
2018,sch,mat,95Percent,Barrington,33,Barrington Middle School,22030,0,400 - 405,19,34,28,20,48,52,NULL
2018,sch,mat,95Percent,Barrington,33,Barrington Middle School,22030,5,85 - 90,24,40,22,14,36,64,481
2018,sch,mat,95Percent,Barrington,33,Barrington Middle School,22030,6,105 - 110,14,30,32,24,56,44,524
2018,sch,mat,95Percent,Barrington,33,Barrington Middle School,22030,7,100 - 105,13,34,35,18,53,47,553
2018,sch,mat,95Percent,Barrington,33,Barrington Middle School,22030,8,100 - 105,24,33,19,23,43,57,581
2018,sch,rea,95Percent,Barrington,33,Barrington Middle School,22030,0,400 - 405,12,26,44,18,62,38,NULL
2018,sch,rea,95Percent,Barrington,33,Barrington Middle School,22030,5,85 - 90,15,29,36,20,56,44,631
2018,sch,rea,95Percent,Barrington,33,Barrington Middle School,22030,6,105 - 110,<10,39,36,19,55,45,654
2018,sch,rea,95Percent,Barrington,33,Barrington Middle School,22030,7,100 - 105,11,17,55,17,73,27,665
2018,sch,rea,95Percent,Barrington,33,Barrington Middle School,22030,8,100 - 105,15,20,49,17,65,35,673
2018,sch,sci,95Percent,Barrington,33,Barrington Middle School,22030,0,185 - 190,26,28,35,11,46,54,NULL
2018,sch,sci,95Percent,Barrington,33,Barrington Middle School,22030,5,85 - 90,27,27,30,16,47,53,550
2018,sch,sci,95Percent,Barrington,33,Barrington Middle School,22030,8,100 - 105,26,28,39,<10,46,54,853
2018,sch,mat,95Percent,Bartlett,35,Josiah Bartlett Elementary School,20325,0,120 - 125,<10,28,31,33,64,36,NULL
2018,sch,mat,95Percent,Bartlett,35,Josiah Bartlett Elementary School,20325,3,15 - 20,18,29,29,24,53,47,433
2018,sch,mat,95Percent,Bartlett,35,Josiah Bartlett Elementary School,20325,4,15-Oct,<10,<10,25,75,>90,<10,503
2018,sch,mat,95Percent,Bartlett,35,Josiah Bartlett Elementary School,20325,5,15 - 20,<10,55,17,22,39,61,500
2018,sch,mat,95Percent,Bartlett,35,Josiah Bartlett Elementary School,20325,6,20 - 25,15,20,35,30,65,35,521
2018,sch,mat,95Percent,Bartlett,35,Josiah Bartlett Elementary School,20325,7,20 - 25,<10,14,19,62,81,19,586
2018,sch,mat,95Percent,Bartlett,35,Josiah Bartlett Elementary School,20325,8,30 - 35,<10,34,46,11,57,40,594
2018,sch,rea,95Percent,Bartlett,35,Josiah Bartlett Elementary School,20325,0,120 - 125,11,11,48,30,78,22,NULL
2018,sch,rea,95Percent,Bartlett,35,Josiah Bartlett Elementary School,20325,3,15 - 20,29,24,29,18,47,53,584
2018,sch,rea,95Percent,Bartlett,35,Josiah Bartlett Elementary School,20325,4,15-Oct,<10,<10,33,50,83,17,634
2018,sch,rea,95Percent,Bartlett,35,Josiah Bartlett Elementary School,20325,5,15 - 20,22,<10,39,33,72,28,640
2018,sch,rea,95Percent,Bartlett,35,Josiah Bartlett Elementary School,20325,6,20 - 25,<10,25,60,10,70,30,653
2018,sch,rea,95Percent,Bartlett,35,Josiah Bartlett Elementary School,20325,7,20 - 25,<10,10,38,48,86,14,694
2018,sch,rea,95Percent,Bartlett,35,Josiah Bartlett Elementary School,20325,8,30 - 35,<10,<10,63,28,>90,<10,696
2018,sch,sci,95Percent,Bartlett,35,Josiah Bartlett Elementary School,20325,0,50 - 55,13,32,38,15,53,45,NULL
2018,sch,sci,95Percent,Bartlett,35,Josiah Bartlett Elementary School,20325,5,15 - 20,11,33,33,22,55,44,557
2018,sch,sci,95Percent,Bartlett,35,Josiah Bartlett Elementary School,20325,8,30 - 35,14,31,40,11,51,46,856
2018,sch,mat,95Percent,Bath,39,Bath Village School,20860,0,45 - 50,15,26,53,<10,60,40,NULL
2018,sch,mat,95Percent,Bath,39,Bath Village School,20860,3,15-Oct,25,25,50,<10,50,50,NULL
2018,sch,mat,95Percent,Bath,39,Bath Village School,20860,4,15 - 20,27,20,40,13,53,47,457
2018,sch,mat,95Percent,Bath,39,Bath Village School,20860,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2018,sch,mat,95Percent,Bath,39,Bath Village School,20860,6,15-Oct,<10,42,50,<10,58,42,NULL
2018,sch,rea,95Percent,Bath,39,Bath Village School,20860,0,45 - 50,15,34,38,13,51,49,NULL
2018,sch,rea,95Percent,Bath,39,Bath Village School,20860,3,15-Oct,33,17,<10,42,50,50,587
2018,sch,rea,95Percent,Bath,39,Bath Village School,20860,4,15 - 20,13,47,40,<10,40,60,NULL
2018,sch,rea,95Percent,Bath,39,Bath Village School,20860,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2018,sch,rea,95Percent,Bath,39,Bath Village School,20860,6,15-Oct,<10,42,58,<10,58,42,NULL
2018,sch,mat,95Percent,Bedford,41,Bedford High School,28555,0,370 - 375,<10,31,45,18,63,37,NULL
2018,sch,mat,95Percent,Bedford,41,Bedford High School,28555,11,370 - 375,<10,31,45,18,63,37,566
2018,sch,rea,95Percent,Bedford,41,Bedford High School,28555,0,370 - 375,<10,10,56,26,82,18,NULL
2018,sch,rea,95Percent,Bedford,41,Bedford High School,28555,11,370 - 375,<10,10,56,26,82,18,562
2018,sch,sci,95Percent,Bedford,41,Bedford High School,28555,0,370 - 375,19,21,51,<10,60,40,NULL
2018,sch,sci,95Percent,Bedford,41,Bedford High School,28555,11,370 - 375,19,21,51,<10,60,40,1157
2018,sch,mat,95Percent,Bedford,41,McKelvie Intermediate School,21005,0,710 - 715,<10,17,27,50,77,23,NULL
2018,sch,mat,95Percent,Bedford,41,McKelvie Intermediate School,21005,5,350 - 355,<10,18,23,52,75,25,520
2018,sch,mat,95Percent,Bedford,41,McKelvie Intermediate School,21005,6,355 - 360,<10,17,31,48,79,21,554
2018,sch,rea,95Percent,Bedford,41,McKelvie Intermediate School,21005,0,705 - 710,<10,15,42,35,78,22,NULL
2018,sch,rea,95Percent,Bedford,41,McKelvie Intermediate School,21005,5,350 - 355,10,12,40,38,78,22,650
2018,sch,rea,95Percent,Bedford,41,McKelvie Intermediate School,21005,6,355 - 360,<10,17,45,32,77,23,671
2018,sch,sci,95Percent,Bedford,41,McKelvie Intermediate School,21005,0,350 - 355,19,21,36,24,60,40,NULL
2018,sch,sci,95Percent,Bedford,41,McKelvie Intermediate School,21005,5,350 - 355,19,21,36,24,60,40,556
2018,sch,mat,95Percent,Bedford,41,Memorial School,20990,0,145 - 150,<10,11,31,55,86,14,NULL
2018,sch,mat,95Percent,Bedford,41,Memorial School,20990,3,65 - 70,<10,12,37,49,85,15,452
2018,sch,mat,95Percent,Bedford,41,Memorial School,20990,4,80 - 85,<10,11,26,61,88,13,495
2018,sch,rea,95Percent,Bedford,41,Memorial School,20990,0,145 - 150,<10,13,31,51,82,18,NULL
2018,sch,rea,95Percent,Bedford,41,Memorial School,20990,3,65 - 70,<10,<10,41,47,88,12,614
2018,sch,rea,95Percent,Bedford,41,Memorial School,20990,4,80 - 85,<10,16,23,54,76,24,633
2018,sch,mat,95Percent,Bedford,41,Peter Woodbury School,21000,0,240 - 245,<10,17,28,53,81,19,NULL
2018,sch,mat,95Percent,Bedford,41,Peter Woodbury School,21000,3,110 - 115,<10,13,25,60,85,15,460
2018,sch,mat,95Percent,Bedford,41,Peter Woodbury School,21000,4,130 - 135,<10,20,31,47,78,22,487
2018,sch,rea,95Percent,Bedford,41,Peter Woodbury School,21000,0,240 - 245,<10,14,29,53,82,18,NULL
2018,sch,rea,95Percent,Bedford,41,Peter Woodbury School,21000,3,110 - 115,<10,11,32,55,87,13,620
2018,sch,rea,95Percent,Bedford,41,Peter Woodbury School,21000,4,130 - 135,<10,16,27,50,77,23,630
2018,sch,mat,95Percent,Bedford,41,Riddle Brook School,27680,0,240 - 245,<10,<10,28,65,>90,<10,NULL
2018,sch,mat,95Percent,Bedford,41,Riddle Brook School,27680,3,140 - 145,<10,<10,27,66,>90,<10,466
2018,sch,mat,95Percent,Bedford,41,Riddle Brook School,27680,4,100 - 105,<10,<10,29,63,>90,<10,501
2018,sch,rea,95Percent,Bedford,41,Riddle Brook School,27680,0,235 - 240,<10,10,27,61,88,12,NULL
2018,sch,rea,95Percent,Bedford,41,Riddle Brook School,27680,3,140 - 145,<10,11,27,59,86,14,621
2018,sch,rea,95Percent,Bedford,41,Riddle Brook School,27680,4,95 - 100,<10,<10,27,63,90,10,644
2018,sch,mat,95Percent,Bedford,41,Ross A. Lurgio Middle School,28560,0,740 - 745,<10,15,26,50,76,24,NULL
2018,sch,mat,95Percent,Bedford,41,Ross A. Lurgio Middle School,28560,7,360 - 365,<10,16,30,48,78,22,586
2018,sch,mat,95Percent,Bedford,41,Ross A. Lurgio Middle School,28560,8,380 - 385,11,14,23,52,75,25,625
2018,sch,rea,95Percent,Bedford,41,Ross A. Lurgio Middle School,28560,0,740 - 745,<10,13,44,35,79,21,NULL
2018,sch,rea,95Percent,Bedford,41,Ross A. Lurgio Middle School,28560,7,360 - 365,<10,15,45,34,79,21,677
2018,sch,rea,95Percent,Bedford,41,Ross A. Lurgio Middle School,28560,8,380 - 385,<10,12,43,37,80,20,691
2018,sch,sci,95Percent,Bedford,41,Ross A. Lurgio Middle School,28560,0,380 - 385,18,19,44,19,63,37,NULL
2018,sch,sci,95Percent,Bedford,41,Ross A. Lurgio Middle School,28560,8,380 - 385,18,19,44,19,63,37,858
2018,sch,mat,95Percent,Berlin,51,Berlin Elementary School,27035,0,205 - 210,24,32,31,13,44,56,NULL
2018,sch,mat,95Percent,Berlin,51,Berlin Elementary School,27035,3,60 - 65,33,38,27,<10,29,71,415
2018,sch,mat,95Percent,Berlin,51,Berlin Elementary School,27035,4,80 - 85,19,26,37,19,56,44,464
2018,sch,mat,95Percent,Berlin,51,Berlin Elementary School,27035,5,65 - 70,22,34,28,17,45,55,479
2018,sch,rea,95Percent,Berlin,51,Berlin Elementary School,27035,0,205 - 210,35,24,27,13,40,60,NULL
2018,sch,rea,95Percent,Berlin,51,Berlin Elementary School,27035,3,60 - 65,43,27,25,<10,30,70,559
2018,sch,rea,95Percent,Berlin,51,Berlin Elementary School,27035,4,80 - 85,37,28,17,17,35,65,593
